1,30439.268768819875
2,14563.636791930412
3,9841.138071540294
4,6747.85071525021
5,4921.081332344362
6,3334.221265706665
7,2945.7674984978844
8,2793.67290098131
9,2732.3839148014854
10,2690.4339339820503
11,2023.244309272135
12,1993.2718753483819
13,1789.5063615761082
14,1645.196230702708
15,1521.6851935612985
16,1499.0376032386844
17,1430.6624786793232
18,1381.592102582007
19,1284.6182374327184
20,1201.4267747607955
21,1182.7116758188188
22,1093.859344255881
23,1002.5775650518551
24,984.0292702768872
25,923.3097238667119
26,872.8462529126829
27,856.8321205080292
28,844.1547710049166
29,811.0870335299815
30,783.833451877344
31,769.8307488784098
32,743.6025253842602
33,710.4988524336239
34,738.0111572012447
35,683.6012545932061
36,679.9914086419408
37,645.7444376337877
38,617.5764063250847
39,595.8980710197147
