1,0.00585007667542
2,0.00763893127441
3,0.0127000808716
4,0.0184400081635
5,0.0172829627991
6,0.0176630020142
7,0.0216500759125
8,0.0293807983398
9,0.0303068161011
10,0.0329649448395
11,0.033951997757
12,0.0356512069702
13,0.0378229618073
14,0.0405130386353
15,0.0441138744354
16,0.0457198619843
17,0.0477819442749
18,0.05695104599
19,0.0562398433685
20,0.0580050945282
21,0.0591521263123
22,0.0630879402161
23,0.067281961441
24,0.0671520233154
25,0.0670771598816
26,0.0693781375885
27,0.071781873703
28,0.0757789611816
29,0.0764179229736
30,0.0801870822906
31,0.0727739334106
32,0.0703148841858
33,0.0791730880737
34,0.0828580856323
35,0.0850100517273
36,0.0852839946747
37,0.0864610671997
38,0.0872931480408
39,0.0910129547119
