13,0.0283420085907
19,0.0281498432159
25,0.0293729305267
31,0.0375580787659
37,0.0344769954681
43,0.0342562198639
49,0.033411026001
55,0.0345358848572
61,0.034970998764
67,0.0368299484253
73,0.0339369773865
79,0.0351548194885
85,0.0335488319397
91,0.034609079361
97,0.0360240936279
103,0.0377349853516
109,0.0378000736237
115,0.0369930267334
121,0.0388679504395
127,0.0370638370514
133,0.0419387817383
139,0.0379660129547
145,0.0412919521332
151,0.0407829284668
157,0.0499041080475
163,0.0416429042816
169,0.0430040359497
175,0.0473880767822
181,0.0433859825134
187,0.0438480377197
