1,0.00753998756409
2,0.170529842377
3,0.338233947754
4,0.51665019989
5,0.685158967972
6,0.854542016983
7,0.99810218811
8,1.16478085518
9,1.32719993591
10,1.52013492584
11,1.65954399109
12,1.8566660881
13,1.99349498749
14,2.1601729393
15,2.3321621418
16,2.46700310707
17,3.28311896324
18,3.80419397354
19,4.03463697433
20,4.33325219154
21,4.52666592598
22,4.70010280609
23,4.91977119446
24,5.20504593849
25,5.46392798424
26,5.69801187515
27,5.95122885704
28,6.13001394272
29,7.0954198837
30,8.8113248348
31,9.56672787666
32,9.87412118912
33,10.24263691902
34,10.5300331116
35,10.7376899719
36,11.34157204628
37,13.48460412025
38,15.5942180157
39,21.0911900997
