1,0.0316760540009
2,0.116138935089
3,0.221724033356
4,0.343492984772
5,0.450547933578
6,0.567377090454
7,0.741302967072
8,0.865694999695
9,0.970195055008
10,1.08018898964
11,1.20143699646
12,1.33198213577
13,1.48014187813
14,1.5779299736
15,1.74470806122
16,1.80383586884
17,1.96810603142
18,2.07130503654
19,2.17629098892
20,2.2878921032
21,2.43960595131
22,2.63501000404
23,2.70000481606
24,2.78609800339
25,2.89788293839
26,3.07968091965
27,3.16928696632
28,3.26861691475
29,3.5652589798
30,4.01001405716
31,3.65631818771
32,3.93721699715
33,3.94118690491
34,4.01155495644
35,4.12154197693
36,4.21384310722
37,4.36105298996
38,4.478921175
39,4.84762787819
40,4.7215218544
41,4.9012131691
42,5.06475996971
43,5.20429301262
44,5.44164419174
45,6.54446411133
46,5.47125792503
47,5.63726210594
48,5.81447601318
49,5.96238517761
50,6.4372689724
51,7.14670705795
52,6.75512909889
53,6.86063098907
54,6.99648594856
55,6.67482590675
56,7.42592215538
57,8.07171916962
58,6.80958199501
59,6.86579918861
60,7.00986599922
61,7.42179489136
62,7.53644895554
63,7.55283093452
64,7.73220777512
65,7.85738301277
66,9.07208991051
67,7.87394595146
68,7.96043777466
69,8.1451830864
70,8.23070788383
71,9.14866113663
72,8.55927705765
73,8.73572611809
74,9.01512098312
75,10.0131518841
76,8.94428491592
77,9.02095484734
78,9.49271011353
79,9.4804289341
80,9.63078212738
81,9.8741979599
82,10.8615801334
83,9.72729587555
84,9.77215099335
85,10.4776511192
86,10.4618499279
87,10.9935760498
88,10.9549670219
89,12.1514182091
90,10.4357619286
91,10.9941241741
92,11.7386109829
93,11.3999860287
94,11.6593289375
95,12.8681759834
96,11.3538630009
97,11.2936940193
98,12.815803051
99,12.1561319828
100,12.67253685
